Select-ROI
Time (ms),426871061625,
FileNumber,0,
Time (s),0,
meanIntensity-ch1,36.9444444444444,
sumIntensity-ch1,7315,
nPixels-ch1,198,
Lifetime-ch1,3.30257391440686,
Fraction2-ch1,-0.0864104567954296,
Lifetime_fit-ch1,3.0929382641094,
Fraction2_fit-ch1,0.266577394808502,

Multi-ROI
nROIs,0,
Time (ms),426871061625,
FileNumber,0,
Time (s),0,







